DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2012-Q3,484668,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2012-Q4,498679.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2013-Q1,510214.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2013-Q2,524000.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2013-Q3,526132.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2013-Q4,542841.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2014-Q1,546309.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2014-Q2,555342.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2014-Q3,552819.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2014-Q4,559550.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2015-Q1,553848,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2015-Q2,556033.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2015-Q3,544583.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2015-Q4,542468.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2016-Q1,536216.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2016-Q2,530139.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2016-Q3,524234.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2016-Q4,543264.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2017-Q1,531813.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2017-Q2,530040.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2017-Q3,532620.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2017-Q4,544144.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2018-Q1,545982.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2018-Q2,533777.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2018-Q3,536969.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2018-Q4,530764.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2019-Q1,528043.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2019-Q2,524148,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2019-Q3,528124.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2019-Q4,525996.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2020-Q1,529575.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2020-Q2,528848.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2020-Q3,556394,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2020-Q4,589947.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2021-Q1,623758.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2021-Q2,628193.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2021-Q3,643372.6,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2021-Q4,662126.4,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,5,Q,2022-Q1,681561.2,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2011-Q3,39994.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2011-Q4,39702.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2012-Q1,39263.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2012-Q2,39376.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2012-Q3,38713.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2012-Q4,39162,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2013-Q1,39572.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2013-Q2,39756.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2013-Q3,40337.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2013-Q4,41172.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2014-Q1,41523.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2014-Q2,41322.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2014-Q3,41728.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2014-Q4,43131.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2015-Q1,43777.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2015-Q2,45170.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2015-Q3,45682.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2015-Q4,46139.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2016-Q1,46193.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2016-Q2,46945.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2016-Q3,47533.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2016-Q4,49413.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2017-Q1,50544.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2017-Q2,53268.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2017-Q3,52538.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2017-Q4,55176.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2018-Q1,54864.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2018-Q2,55254.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2018-Q3,54067.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2018-Q4,54301.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2019-Q1,52350.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2019-Q2,54098.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2019-Q3,55607.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2019-Q4,58985.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2020-Q1,60135.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2020-Q2,59829,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2020-Q3,60899.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2020-Q4,64544.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2021-Q1,67423.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2021-Q2,71133.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2021-Q3,74363.2,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2021-Q4,77659.9,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,2,Q,2022-Q1,78308.7,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2011-Q3,65479.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2011-Q4,66647.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2012-Q1,65710.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2012-Q2,63755.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2012-Q3,63024.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2012-Q4,64669.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2013-Q1,63843.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2013-Q2,64969.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2013-Q3,65125.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2013-Q4,67191.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2014-Q1,67466.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2014-Q2,67679.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2014-Q3,68599.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2014-Q4,68600.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2015-Q1,69340.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2015-Q2,71382.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2015-Q3,71515.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2015-Q4,73556.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2016-Q1,72325.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2016-Q2,75144.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2016-Q3,76291.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2016-Q4,79228.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2017-Q1,80596.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2017-Q2,81983.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2017-Q3,85105.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2017-Q4,87541.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2018-Q1,90952.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2018-Q2,91825.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2018-Q3,94123.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2018-Q4,95733.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2019-Q1,94854.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2019-Q2,97776.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2019-Q3,98120.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2019-Q4,103045.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2020-Q1,106974.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2020-Q2,107377.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2020-Q3,108071.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2020-Q4,117670.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2021-Q1,128607.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2021-Q2,134717.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2021-Q3,144754.1,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2021-Q4,159436.6,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,6,Q,2022-Q1,164478.2,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2011-Q3,81724.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2011-Q4,80951,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2012-Q1,83283.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2012-Q2,84369.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2012-Q3,82666.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2012-Q4,85460.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2013-Q1,86096.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2013-Q2,87610.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2013-Q3,89639.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2013-Q4,93125.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2014-Q1,94576,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2014-Q2,96733,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2014-Q3,99356.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2014-Q4,102957.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2015-Q1,106231.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2015-Q2,112073.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2015-Q3,116068.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2015-Q4,115607.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2016-Q1,115329.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2016-Q2,118592.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2016-Q3,121896.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2016-Q4,126786.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2017-Q1,131337.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2017-Q2,134625,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2017-Q3,133790.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2017-Q4,135662.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2018-Q1,136450.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2018-Q2,134294.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2018-Q3,133882.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2018-Q4,130993.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2019-Q1,129682.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2019-Q2,129869.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2019-Q3,136894.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2019-Q4,138250.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2020-Q1,141417.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2020-Q2,140859.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2020-Q3,144866.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2020-Q4,152431.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2021-Q1,158606.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2021-Q2,165000.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2021-Q3,183564.8,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2021-Q4,189446,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,1,Q,2022-Q1,191137.9,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2011-Q3,9002.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2011-Q4,9037.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2012-Q1,9063.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2012-Q2,9097.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2012-Q3,9130.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2012-Q4,9166.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2013-Q1,9193.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2013-Q2,9226.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2013-Q3,9261.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2013-Q4,9299.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2014-Q1,9329.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2014-Q2,9366.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2014-Q3,9416.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2014-Q4,9467.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2015-Q1,9511.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2015-Q2,9562.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2015-Q3,9613.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2015-Q4,9673.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2016-Q1,9715.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2016-Q2,9774.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2016-Q3,9829.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2016-Q4,9884.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2017-Q1,9927.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2017-Q2,9974.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2017-Q3,10022.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2017-Q4,10071.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2018-Q1,10111.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2018-Q2,10161.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2018-Q3,10213.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2018-Q4,10264.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2019-Q1,10303.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2019-Q2,10350.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2019-Q3,10393.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2019-Q4,10441.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2020-Q1,10476.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2020-Q2,10518.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2020-Q3,10557.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2020-Q4,10599.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2021-Q1,10633.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2021-Q2,10675.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2021-Q3,10715,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2021-Q4,10756.4,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,AUS,Q,2022-Q1,10801.4,NUM,3,p,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2011-Q3,38687.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2011-Q4,35139.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2012-Q1,34682.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2012-Q2,34361.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2012-Q3,35187.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2012-Q4,38052.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2013-Q1,37286,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2013-Q2,37682.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2013-Q3,38314.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2013-Q4,40446.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2014-Q1,40158.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2014-Q2,41269,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2014-Q3,39802.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2014-Q4,41423.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2015-Q1,39212.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2015-Q2,40313.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2015-Q3,42458,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2015-Q4,39541.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2016-Q1,40213.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2016-Q2,39764.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2016-Q3,38585.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2016-Q4,38007.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2017-Q1,37979.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2017-Q2,37963.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2017-Q3,37931,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2017-Q4,37077.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2018-Q1,37818.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2018-Q2,37248.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2018-Q3,35281.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2018-Q4,37943.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2019-Q1,36763.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2019-Q2,37517.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2019-Q3,37552.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2019-Q4,35261.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2020-Q1,35645.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2020-Q2,36629.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2020-Q3,36124.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2020-Q4,39517.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2021-Q1,38462.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2021-Q2,40525.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2021-Q3,41699.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2021-Q4,43280.8,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,7,Q,2022-Q1,44387.5,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2011-Q3,722.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2011-Q4,724.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2012-Q1,726.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2012-Q2,728.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2012-Q3,730.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2012-Q4,732.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2013-Q1,733.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2013-Q2,735.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2013-Q3,737.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2013-Q4,739.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2014-Q1,740.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2014-Q2,742.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2014-Q3,745,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2014-Q4,747.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2015-Q1,749,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2015-Q2,751.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2015-Q3,753.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2015-Q4,755.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2016-Q1,757.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2016-Q2,759.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2016-Q3,761.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2016-Q4,763.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2017-Q1,765.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2017-Q2,767,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2017-Q3,768.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2017-Q4,771.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2018-Q1,773.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2018-Q2,775.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2018-Q3,777.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2018-Q4,780.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2019-Q1,782.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2019-Q2,784.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2019-Q3,786.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2019-Q4,788.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2020-Q1,789.9,NUM,3,,
