DATAFLOW,MEASURE,PROPERTY_TYPE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:RPPI(1.0.0),1,1,6GHOB,Q,2021-Q3,197,IN,,
ABS:RPPI(1.0.0),1,1,6GHOB,Q,2021-Q4,206.7,IN,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2002-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2002-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2002-Q4,,PCT,q,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2003-Q1,,PCT,q,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2003-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2003-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2003-Q4,3.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2004-Q1,-1.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2004-Q2,-3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2004-Q3,-0.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2004-Q4,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2005-Q1,-1.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2005-Q2,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2005-Q3,-1.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2005-Q4,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2006-Q1,-1.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2006-Q2,1.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2006-Q3,-0.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2006-Q4,0.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2007-Q1,-1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2007-Q2,4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2007-Q3,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2007-Q4,2.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2008-Q1,-0.8,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2008-Q2,-1.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2008-Q3,-1.8,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2008-Q4,-1.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2009-Q1,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2009-Q2,4.3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2009-Q3,4.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2009-Q4,5.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2010-Q1,3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2010-Q2,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2010-Q3,-0.3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2010-Q4,0.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2011-Q1,-0.3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2011-Q2,0.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2011-Q3,-1.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2011-Q4,-1.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2012-Q1,1.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2012-Q2,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2012-Q3,-0.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2012-Q4,2.8,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2013-Q1,1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2013-Q2,3.8,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2013-Q3,3.8,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2013-Q4,5.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2014-Q1,2.3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2014-Q2,3.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2014-Q3,2.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2014-Q4,3.6,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2015-Q1,3.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2015-Q2,8.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2015-Q3,3.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2015-Q4,-1.6,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2016-Q1,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2016-Q2,2.8,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2016-Q3,2.6,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2016-Q4,5.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2017-Q1,3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2017-Q2,2.3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2017-Q3,-1.4,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2017-Q4,-0.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2018-Q1,-1.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2018-Q2,-1.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2018-Q3,-1.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2018-Q4,-3.7,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2019-Q1,-3.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2019-Q2,-0.5,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2019-Q3,3.6,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2019-Q4,4.7,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2020-Q1,1.9,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2020-Q2,-2.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2020-Q3,1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2020-Q4,3,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2021-Q1,6.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2021-Q2,8.1,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2021-Q3,6.2,PCT,,
ABS:RPPI(1.0.0),2,3,1GSYD,Q,2021-Q4,4.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2002-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2002-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2002-Q4,,PCT,q,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2003-Q1,,PCT,q,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2003-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2003-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2003-Q4,8.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2004-Q1,3.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2004-Q2,4.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2004-Q3,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2004-Q4,3.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2005-Q1,1.6,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2005-Q2,1.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2005-Q3,-0.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2005-Q4,3.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2006-Q1,2.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2006-Q2,3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2006-Q3,1.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2006-Q4,1.8,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2007-Q1,2.8,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2007-Q2,1.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2007-Q3,3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2007-Q4,4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2008-Q1,-2.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2008-Q2,1.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2008-Q3,-2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2008-Q4,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2009-Q1,-0.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2009-Q2,3.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2009-Q3,2.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2009-Q4,5.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2010-Q1,1.6,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2010-Q2,-2.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2010-Q3,-0.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2010-Q4,3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2011-Q1,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2011-Q2,-2.8,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2011-Q3,-2.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2011-Q4,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2012-Q1,-2.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2012-Q2,-1.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2012-Q3,-0.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2012-Q4,0.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2013-Q1,1.6,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2013-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2013-Q3,1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2013-Q4,2.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2014-Q1,0.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2014-Q2,0.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2014-Q3,0.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2014-Q4,0.8,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2015-Q1,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2015-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2015-Q3,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2015-Q4,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2016-Q1,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2016-Q2,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2016-Q3,2.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2016-Q4,4.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2017-Q1,3.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2017-Q2,1.8,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2017-Q3,3.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2017-Q4,3.9,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2018-Q1,4.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2018-Q2,3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2018-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2018-Q4,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2019-Q1,-0.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2019-Q2,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2019-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2019-Q4,2.7,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2020-Q1,2.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2020-Q2,-0.4,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2020-Q3,1.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2020-Q4,3.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2021-Q1,6.1,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2021-Q2,6.3,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2021-Q3,8.2,PCT,,
ABS:RPPI(1.0.0),2,3,6GHOB,Q,2021-Q4,6.5,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2002-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2002-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2002-Q4,,PCT,q,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2003-Q1,,PCT,q,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2003-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2003-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2003-Q4,9.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2004-Q1,1.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2004-Q2,1.5,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2004-Q3,1.9,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2004-Q4,0.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2005-Q1,0.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2005-Q2,3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2005-Q3,1.2,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2005-Q4,1.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2006-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2006-Q2,4.5,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2006-Q3,0.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2006-Q4,2.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2007-Q1,2.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2007-Q2,6.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2007-Q3,5.2,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2007-Q4,4.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2008-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2008-Q2,1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2008-Q3,-3.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2008-Q4,-1.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2009-Q1,-0.1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2009-Q2,3.5,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2009-Q3,4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2009-Q4,1.7,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2010-Q1,-0.2,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2010-Q2,1.7,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2010-Q3,-1.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2010-Q4,-1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2011-Q1,-2.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2011-Q2,1.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2011-Q3,-1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2011-Q4,1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2012-Q1,-1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2012-Q2,1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2012-Q3,0.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2012-Q4,0.1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2013-Q1,1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2013-Q2,0.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2013-Q3,0.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2013-Q4,1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2014-Q1,2.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2014-Q2,1.1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2014-Q3,0.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2014-Q4,-0.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2015-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2015-Q2,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2015-Q3,0.2,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2015-Q4,0.5,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2016-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2016-Q2,1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2016-Q3,-0.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2016-Q4,-1.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2017-Q1,0.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2017-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2017-Q3,0.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2017-Q4,-1.2,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2018-Q1,0.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2018-Q2,0.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2018-Q3,-0.2,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2018-Q4,-1.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2019-Q1,-1.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2019-Q2,-0.1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2019-Q3,0.4,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2019-Q4,0.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2020-Q1,-1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2020-Q2,-0.8,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2020-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2020-Q4,1.6,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2021-Q1,1.9,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2021-Q2,3.1,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2021-Q3,2.3,PCT,,
ABS:RPPI(1.0.0),2,1,3GBRI,Q,2021-Q4,3.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,1,100,Q,2002-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,1,100,Q,2002-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,1,100,Q,2002-Q4,,PCT,q,
ABS:RPPI(1.0.0),2,1,100,Q,2003-Q1,,PCT,q,
ABS:RPPI(1.0.0),2,1,100,Q,2003-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,1,100,Q,2003-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,1,100,Q,2003-Q4,2.2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2004-Q1,-1.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2004-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2004-Q3,0.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2004-Q4,1.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2005-Q1,0.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2005-Q2,1.2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2005-Q3,0,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2005-Q4,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2006-Q1,1.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2006-Q2,2.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2006-Q3,0,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2006-Q4,1.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2007-Q1,0.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2007-Q2,4.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2007-Q3,2.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2007-Q4,2.4,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2008-Q1,-0.6,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2008-Q2,-0.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2008-Q3,-1.3,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2008-Q4,-0.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2009-Q1,1.5,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2009-Q2,3.6,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2009-Q3,3.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2009-Q4,5.5,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2010-Q1,2.4,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2010-Q2,2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2010-Q3,-1.2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2010-Q4,0.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2011-Q1,-0.4,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2011-Q2,0.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2011-Q3,-1.4,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2011-Q4,-1.3,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2012-Q1,2.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2012-Q2,-0.3,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2012-Q3,0,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2012-Q4,2.2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2013-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2013-Q2,2.6,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2013-Q3,2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2013-Q4,3.2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2014-Q1,1.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2014-Q2,1.6,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2014-Q3,0.5,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2014-Q4,1.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2015-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2015-Q2,4.1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2015-Q3,1.6,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2015-Q4,0,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2016-Q1,-0.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2016-Q2,1.4,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2016-Q3,1.2,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2016-Q4,2.3,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2017-Q1,1.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2017-Q2,1.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2017-Q3,-0.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2017-Q4,0.6,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2018-Q1,-0.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2018-Q2,-0.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2018-Q3,-1,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2018-Q4,-1.9,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2019-Q1,-3,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2019-Q2,-0.8,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2019-Q3,2.5,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2019-Q4,3.4,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2020-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,1,100,Q,2020-Q2,-1.2,PCT,,
